game,white,result,score,running_wins,running_draws,running_losses,running_elo
36,Base-41b4968,1-0,0.0,11,17,11,-0.0
41,New-8ad2008,0-1,0.0,11,17,12,-8.7
37,New-8ad2008,1/2-1/2,0.5,11,18,12,-8.5
43,New-8ad2008,1-0,1.0,12,18,12,-0.0
42,Base-41b4968,1-0,0.0,12,18,13,-8.1
44,Base-41b4968,0-1,1.0,13,18,13,-0.0
45,New-8ad2008,1-0,1.0,14,18,13,7.7
47,New-8ad2008,0-1,0.0,14,18,14,-0.0
46,Base-41b4968,1-0,0.0,14,18,15,-7.4
50,Base-41b4968,1/2-1/2,0.5,14,19,15,-7.2
49,New-8ad2008,1/2-1/2,0.5,14,20,15,-7.1
51,New-8ad2008,1-0,1.0,15,20,15,-0.0
52,Base-41b4968,0-1,1.0,16,20,15,6.8
53,New-8ad2008,1-0,1.0,17,20,15,13.4
48,Base-41b4968,1/2-1/2,0.5,17,21,15,13.1
54,Base-41b4968,1-0,0.0,17,21,16,6.4
55,New-8ad2008,1-0,1.0,18,21,16,12.6
58,Base-41b4968,0-1,1.0,19,21,16,18.6
59,New-8ad2008,1/2-1/2,0.5,19,22,16,18.3
56,Base-41b4968,1-0,0.0,19,22,17,12.0
60,Base-41b4968,1-0,0.0,19,22,18,5.9
57,New-8ad2008,1/2-1/2,0.5,19,23,18,5.8
